company_name,salary,year,edu,job_name,pos_count,salary_lower,salary_upper,city
Company 03789,22.5,5+ years,Bachelor degree,Role 00075,5,15,30,Hangzhou
Company 04150,16.0,5+ years,Bachelor degree,Role 00170,6,12,20,Hangzhou
Company 04043,27.5,3-5 years,Bachelor degree,Role 00075,3,25,30,Hangzhou
Company 00057,22.5,3-5 years,Bachelor degree,python,6,15,30,Xian
Company 00005,10.5,3-5 years,Bachelor degree,python,3,7,14,Xian
Company 00005,12.5,1-3 years,Bachelor degree,python,1,10,15,Xian
Company 00005,14.5,1-3 years,Bachelor degree,python,2,11,18,Xian
Company 00117,10.5,1-3 years,Bachelor degree,pythonEngineer,5,8,13,Xian
Company 00010,7.5,Experience not required,Bachelor degree,pythonInstructor,2,5,10,Xian
Company 00005,11.5,3-5 years,Bachelor degree,python,4,9,14,Xian
Company 04151,14.5,5+ years,Bachelor degree,pythonDeveloper,6,12,17,Xian
Company 00740,12.5,3-5 years,Bachelor degree,pythonAutomation Test,1,10,15,Xian
Company 00117,13.5,1-3 years,Bachelor degree,python,6,9,18,Xian
Elight,11.5,3-5 years,Bachelor degree,python,3,8,15,Xian
Company 00010,9.5,Experience not required,Bachelor degree,pythonTeacher,6,7,12,Xian
Company 00005,11.5,3-5 years,Bachelor degree,pythonAutomation,2,9,14,Xian
Company 00117,12.0,Experience not required,Bachelor degree,pythonDeveloper Engineer,2,8,16,Xian
Company 04151,11.5,3-5 years,Bachelor degree,pythonDeveloper,5,9,14,Xian
Company 04152,10.5,3-5 years,Bachelor degree,python，php,5,8,13,Xian
Company 04151,12.5,3-5 years,Bachelor degree,pythonDeveloper,2,10,15,Xian
Company 00010,5.5,Experience not required,Bachelor degree,Python Developer,5,3,8,Xian
Company 04153,9.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,3,7,12,Xian
Company 00117,12.5,3-5 years,Bachelor degree,Senior pythonDeveloper Engineer,1,10,15,Xian
Company 00117,11.5,3-5 years,Bachelor degree,Python Developer,6,9,14,Xian
Company 00005,12.0,1-3 years,Bachelor degree,pythonDeveloper Engineer,2,8,16,Xian
Company 00117,10.5,1-3 years,Bachelor degree,pythonDeveloper Engineer,1,8,13,Xian
Company 04154,9.0,Less than 1 year,Associate degree,pythonInstructor,1,7,11,Xian
Company 00117,19.5,5+ years,Bachelor degree,Python Developer,6,13,26,Xian
Company 04152,9.5,3-5 years,Bachelor degree,pythonProgrammer,6,7,12,Xian
Company 03133,16.5,1-3 years,Bachelor degree,Algorithm Engineer (python mysql),3,11,22,Xian
Company 00010,7.0,Experience not required,Bachelor degree,Python Developer,4,6,8,Xian
Company 00010,7.0,Experience not required,Bachelor degree,pythonTeacher,3,6,8,Xian
Company 04155,8.0,1-3 years,Bachelor degree,python,5,6,10,Xian
Company 02562,13.0,3-5 years,Bachelor degree,Python Developer,3,10,16,Xian
Company 00010,8.5,Experience not required,Bachelor degree,Python Developer,6,6,11,Xian
Company 04156,7.0,1-3 years,Bachelor degree,pythonEngineer,3,6,8,Xian
Company 04151,12.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,3,10,15,Xian
Company 00010,7.5,Experience not required,Bachelor degree,python,5,5,10,Xian
Company 00010,5.5,Experience not required,Bachelor degree,Python Developer,4,4,7,Xian
Company 04157,5.5,Experience not required,Bachelor degree,Python Developer,1,3,8,Xian
Company 01108,10.0,3-5 years,Bachelor degree,Python Developer,4,8,12,Xian
Company 00010,6.5,Experience not required,Bachelor degree,Python Developer,3,5,8,Xian
Company 00005,14.5,3-5 years,Bachelor degree,"java, web, python, Test, c++, Operations, go",3,11,18,Xian
Company 00010,5.0,Experience not required,Bachelor degree,Python Developer,3,4,6,Xian
Company 00010,8.5,Experience not required,Bachelor degree,Python Developer,3,6,11,Xian
Company 00010,6.5,Experience not required,Bachelor degree,Python Developer,5,5,8,Xian
Company 02581,8.0,Experience not required,Bachelor degree,Python Developer,1,6,10,Xian
Company 04158,9.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,6,8,11,Xian
Company 04159,6.5,Experience not required,Bachelor degree,pythonInstructor,6,6,7,Xian
Company 04160,7.5,Experience not required,Education not specified,python，openstack，django,3,5,10,Xian
Company 04161,9.0,3-5 years,Bachelor degree,python,4,6,12,Xian
Company 04162,9.5,Less than 1 year,Bachelor degree,python,5,7,12,Xian
Company 04163,8.5,3-5 years,Bachelor degree,Python Developer,6,6,11,Xian
Company 04164,8.0,Experience not required,Bachelor degree,pythonInstructor,3,6,10,Xian
Company 04165,12.5,3-5 years,Bachelor degree,python,3,10,15,Xian
Company 04166,8.0,1-3 years,Bachelor degree,pythonData Analyst Engineer,1,6,10,Xian
Company 04167,10.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,5,8,13,Xian
Company 04168,12.5,3-5 years,Bachelor degree,pythonSenior Developer Engineer,4,10,15,Xian
Company 00689,15.5,1-3 years,Bachelor degree,pythonDeveloper Engineer,2,11,20,Xian
Company 04169,5.5,3-5 years,Associate degree,php pythonEngineer,3,5,6,Xian
Company 04170,7.5,Experience not required,Bachelor degree,pythonInstructor,2,5,10,Xian
Company 04171,25.0,3-5 years,Bachelor degree,Python Developer,3,20,30,Xian
Company 04172,10.5,3-5 years,Bachelor degree,python,5,9,12,Xian
Company 01127,12.5,3-5 years,Bachelor degree,python,4,10,15,Xian
Company 00685,19.0,1-3 years,Bachelor degree,python,5,18,20,Xian
Company 04173,9.0,1-3 years,Bachelor degree,pythonInstructor,2,8,10,Xian
Company 00057,23.0,5+ years,Bachelor degree,Python Developer,6,16,30,Xian
Company 00057,26.5,5+ years,Bachelor degree,Senior pythonDeveloper Engineer,6,18,35,Xian
Company 00057,23.5,5+ years,Bachelor degree,Senior pythonDeveloper Engineer,4,17,30,Xian
Company 04174,9.0,3-5 years,Bachelor degree,Python Developer,6,8,10,Xian
Company 04175,5.5,1-3 years,Bachelor degree,python webDeveloper Engineer,4,4,7,Xian
Company 04176,7.0,1-3 years,Bachelor degree,python,5,5,9,Xian
Company 04177,9.0,1-3 years,Bachelor degree,Python Developer,3,8,10,Xian
Company 04178,7.5,3-5 years,Bachelor degree,python,4,5,10,Xian
Company 04179,8.0,Less than 1 year,Bachelor degree,pythonDeveloper Engineer,1,6,10,Xian
Company 04180,10.5,Experience not required,Bachelor degree,Python Developer,4,8,13,Xian
Company 00685,22.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,6,15,30,Xian
Company 04181,7.5,Experience not required,Bachelor degree,pythonInstructor,5,7,8,Xian
Company 04182,17.5,5+ years,Education not specified,Python Developer,6,15,20,Xian
Company 02562,3.0,Less than 1 year,Bachelor degree,pythonDeveloper Engineer,5,2,4,Xian
Company 04181,6.5,Experience not required,Bachelor degree,Python Developer,1,6,7,Xian
Company 04183,22.0,3-5 years,Bachelor degree,python,1,19,25,Xian
Company 04162,8.5,3-5 years,Bachelor degree,python,3,6,11,Xian
Company 00057,30.0,3-5 years,Bachelor degree,python,6,24,36,Xian
WisdomGarden,13.5,3-5 years,Bachelor degree,pythonDeveloper Engineer,3,9,18,Xian
Company 00685,15.0,Less than 1 year,Bachelor degree,python,6,10,20,Xian
Company 04184,9.0,5+ years,Bachelor degree,pythonEngineer,2,6,12,Xian
Company 00664,22.5,1-3 years,Bachelor degree,python,5,15,30,Xian
Company 00057,20.0,1-3 years,Bachelor degree,python,5,15,25,Xian
Company 04185,17.5,3-5 years,Education not specified,pythonInstructor,3,15,20,Xian
Company 04186,9.0,3-5 years,Bachelor degree,python,6,6,12,Xian
Company 00057,15.0,Experience not required,Bachelor degree,python,5,10,20,Xian
Company 00664,12.5,1-3 years,Bachelor degree,python,5,10,15,Xian
Company 00685,15.0,1-3 years,Bachelor degree,python,6,10,20,Xian
Company 00057,16.5,Less than 1 year,Bachelor degree,python,5,15,18,Xian
Company 04174,3.0,3-5 years,Postgraduate,Python Developer,2,2,4,Xian
Company 04187,11.5,1-3 years,Bachelor degree,python/djangoDeveloper Engineer,6,8,15,Xian
Company 04188,22.5,3-5 years,Bachelor degree,python,3,15,30,Xian
Company 04193,18.0,3-5 years,Bachelor degree,Role 00070,3,12,24,Xian
Company 04168,9.5,1-3 years,Bachelor degree,Role 01373,5,7,12,Xian
Company 04195,7.0,3-5 years,Bachelor degree,Role 01374,6,5,9,Xian
Company 04198,4.5,Experience not required,Education not specified,Role 00008,5,4,5,Xian
Company 00449,7.5,1-3 years,Bachelor degree,Java Developer,2,5,10,Xian
Company 04342,6.5,1-3 years,Bachelor degree,Role 00038,6,5,8,Xian
Company 00117,10.0,Experience not required,Bachelor degree,Data Analyst,2,8,12,Xian
Company 04343,12.5,1-3 years,Bachelor degree,Data Analyst,6,10,15,Xian
Company 00092,12.5,1-3 years,Bachelor degree,Role 00008,2,10,15,Xian
Company 04344,4.5,Experience not required,Bachelor degree,Role 01377,5,4,5,Xian
Company 04345,6.0,Less than 1 year,Bachelor degree,Role 00008,4,4,8,Xian
Company 03458,8.0,3-5 years,Bachelor degree,Role 00008,4,6,10,Xian
Company 04346,7.5,Experience not required,Bachelor degree,Role 00008,3,5,10,Xian
Company 04343,7.5,1-3 years,Bachelor degree,Role 01378,4,5,10,Xian
Company 04347,6.5,1-3 years,Bachelor degree,Role 00038,4,5,8,Xian
Company 04348,12.5,1-3 years,Postgraduate,Data Analyst Engineer,3,10,15,Xian
Company 04349,12.5,3-5 years,Postgraduate,Role 01379,5,10,15,Xian
Company 04210,11.0,3-5 years,Bachelor degree,Data Analyst,4,10,12,Xian
Company 04343,12.5,1-3 years,Bachelor degree,Role 01380,3,10,15,Xian
Company 04350,10.5,3-5 years,Bachelor degree,Role 00008,5,8,13,Xian
Company 04351,4.5,1-3 years,Associate degree,Role 00008,1,3,6,Xian
Company 04156,5.0,Less than 1 year,Bachelor degree,Role 00008,2,4,6,Xian
Company 04345,6.0,1-3 years,Bachelor degree,Role 00008,3,4,8,Xian
Company 02726,8.0,3-5 years,Bachelor degree,Role 00008,3,6,10,Xian
Company 04352,6.5,1-3 years,Bachelor degree,Data Analyst,1,5,8,Xian
Company 04353,5.5,3-5 years,Bachelor degree,Role 00008,6,5,6,Xian
Company 04354,5.0,1-3 years,Bachelor degree,Role 00505,6,4,6,Xian
Company 04355,5.0,Experience not required,Bachelor degree,Role 00008,3,4,6,Xian
Company 04356,4.0,Experience not required,Bachelor degree,Role 00008,2,3,5,Xian
Company 04210,10.5,3-5 years,Bachelor degree,Role 00008,4,7,14,Xian
Company 04345,5.5,Experience not required,Bachelor degree,Role 01381,2,4,7,Xian
Company 04357,6.5,Less than 1 year,Bachelor degree,Role 00008,3,5,8,Xian
Company 04311,8.5,3-5 years,Associate degree,Role 00508,2,6,11,Xian
Company 04349,4.0,Experience not required,Bachelor degree,Role 01382,2,3,5,Xian
Company 04358,12.5,Experience not required,Postgraduate,Data Analyst,5,10,15,Xian
Company 04224,4.5,Experience not required,Associate degree,Role 00008,4,3,6,Xian
Company 04311,8.5,3-5 years,Associate degree,Role 00508,3,6,11,Xian
Company 04155,10.0,Less than 1 year,Bachelor degree,Role 00008,2,8,12,Xian
Company 04359,6.0,Experience not required,Bachelor degree,Role 00287,3,4,8,Xian
Company 04360,7.0,1-3 years,Bachelor degree,Role 00008,2,6,8,Xian
Company 04155,12.5,3-5 years,Bachelor degree,Role 00008,2,10,15,Xian
Company 04361,6.5,1-3 years,Bachelor degree,Role 01383,1,5,8,Xian
Company 04155,10.5,1-3 years,Bachelor degree,Role 00008,4,8,13,Xian
Company 04362,5.0,Experience not required,Associate degree,Data Analyst Assistant,1,4,6,Xian
Company 04218,6.0,Experience not required,Bachelor degree,Role 01384,1,4,8,Xian
Company 04363,5.0,1-3 years,Associate degree,Role 00008,6,4,6,Xian
Company 04364,5.5,Experience not required,Bachelor degree,Role 00008,1,5,6,Xian
Company 04365,9.5,Experience not required,Bachelor degree,Role 00008,1,9,10,Xian
Company 04366,4.5,3-5 years,Bachelor degree,Role 00008,1,3,6,Xian
Company 04367,4.5,1-3 years,Education not specified,Role 01385,4,4,5,Xian
Company 04368,3.5,Less than 1 year,Bachelor degree,Data Analyst,6,3,4,Xian
Company 04369,4.5,Experience not required,Bachelor degree,Role 00038,5,4,5,Xian
Company 04370,5.5,1-3 years,Bachelor degree,Role 00038,6,5,6,Xian
Company 04371,4.5,Fresh graduate,Associate degree,Role 01386,1,3,6,Xian
Company 04372,3.5,Experience not required,Postgraduate,Role 00488,5,3,4,Xian
Company 04373,6.0,Fresh graduate,Bachelor degree,Role 00008,6,4,8,Xian
Company 04360,4.5,Experience not required,Bachelor degree,Role 00008,2,4,5,Xian
Company 04374,6.5,Fresh graduate,Postgraduate,Role 00008,3,5,8,Xian
Company 00057,15.0,3-5 years,Bachelor degree,Role 00008,5,10,20,Xian
Company 00057,18.0,5+ years,Bachelor degree,Role 00008,4,12,24,Xian
Company 04375,3.0,Less than 1 year,Associate degree,Role 00008,3,2,4,Xian
Company 04376,8.5,1-3 years,Bachelor degree,Role 00008,5,8,9,Xian
Company 04377,7.0,1-3 years,Bachelor degree,Role 00008,3,6,8,Xian
Company 04187,7.0,Fresh graduate,Bachelor degree,Role 01387,2,5,9,Xian
Company 04378,30.0,Experience not required,Education not specified,Role 00008,5,20,40,Xian
Company 04379,4.5,Less than 1 year,Education not specified,Role 01388,1,4,5,Xian
Company 04294,9.0,3-5 years,Bachelor degree,Role 00075,2,8,10,Xian
Company 04382,3.5,Experience not required,Education not specified,Role 00359,1,3,4,Xian
Company 04383,6.0,Experience not required,Education not specified,Role 00206,5,4,8,Xian
Company 04384,4.5,Experience not required,Associate degree,Role 01391,2,4,5,Xian
Company 04386,6.5,Experience not required,Bachelor degree,Role 01393,3,5,8,Xian
Company 04304,14.0,3-5 years,Bachelor degree,Role 00160,6,10,18,Xian
Company 04391,3.5,Experience not required,Associate degree,Role 00138,1,3,4,Xian
Company 04392,10.5,Less than 1 year,Education not specified,Role 00356,6,8,13,Xian
Company 04402,6.5,1-3 years,Education not specified,Role 01406,6,4,9,Xian
Company 04403,3.5,Less than 1 year,Bachelor degree,Role 01407,1,3,4,Xian
Company 04406,7.5,1-3 years,Education not specified,Role 00097,2,5,10,Xian
Company 04408,5.5,1-3 years,Bachelor degree,Role 00341,6,5,6,Xian
Company 04409,4.5,Experience not required,Education not specified,Role 00097,2,3,6,Xian
Company 04411,10.0,3-5 years,Bachelor degree,Role 01411,2,8,12,Xian
Company 04413,9.5,3-5 years,Associate degree,Role 00097,5,7,12,Xian
Company 04417,14.0,Experience not required,Bachelor degree,Role 00337,6,11,17,Xian
Company 04233,6.0,3-5 years,Bachelor degree,Role 00075,2,4,8,Xian
Company 04422,6.5,Experience not required,Education not specified,Role 01421,1,4,9,Xian
Company 04423,17.5,3-5 years,Bachelor degree,Role 00070,6,15,20,Xian
Company 04429,9.0,3-5 years,Bachelor degree,Role 00075,4,8,10,Xian
Company 04430,16.5,3-5 years,Bachelor degree,oracleData Architect,2,15,18,Xian
Company 04444,7.0,5+ years,Associate degree,Role 00075,1,6,8,Xian
Company 04452,4.0,Less than 1 year,Associate degree,Role 00359,5,3,5,Xian
Company 04454,7.5,3-5 years,Bachelor degree,Role 00075,3,5,10,Xian
Company 04456,5.0,Less than 1 year,Bachelor degree,Role 01444,3,4,6,Xian
Company 04458,6.0,3-5 years,Associate degree,Role 00075,1,4,8,Xian
Company 00057,30.0,3-5 years,Bachelor degree,Role 00070,1,20,40,Xian
Company 04462,14.5,1-3 years,Postgraduate,Role 00075,6,14,15,Xian
Company 04463,6.0,Experience not required,Education not specified,Role 01449,5,4,8,Xian
Company 00057,37.5,3-5 years,Bachelor degree,Role 00070,4,25,50,Xian
Company 04466,4.5,Experience not required,Education not specified,Role 01449,3,3,6,Xian
Company 04467,3.5,Less than 1 year,Associate degree,Role 00075,1,3,4,Xian
Company 04471,4.5,Less than 1 year,Education not specified,Role 00075,4,4,5,Xian
Company 04475,10.0,3-5 years,Bachelor degree,Data Architect,4,8,12,Xian
Company 04151,16.0,5+ years,Bachelor degree,Role 00075,2,12,20,Xian
Company 04484,12.0,1-3 years,Bachelor degree,Role 00075,4,8,16,Xian
Company 04247,7.5,3-5 years,Bachelor degree,Role 00075,1,5,10,Xian
Company 04242,9.5,3-5 years,Bachelor degree,Role 00075,5,7,12,Xian
Company 04485,8.0,3-5 years,Bachelor degree,Role 00075,1,6,10,Xian
Company 04271,12.5,3-5 years,Bachelor degree,Role 00075,2,10,15,Xian
Company 04486,20.0,3-5 years,Bachelor degree,Role 00075,3,15,25,Xian
Company 04487,7.0,Experience not required,Associate degree,Role 00075,2,6,8,Xian
Company 00995,15.0,3-5 years,Bachelor degree,Role 00075,6,12,18,Xian
Company 04343,12.5,3-5 years,Bachelor degree,Role 00075,5,10,15,Xian
Company 04488,6.0,1-3 years,Associate degree,Role 00075,6,4,8,Xian
Company 04243,12.5,3-5 years,Bachelor degree,Role 00075,4,10,15,Xian
Company 00995,12.5,3-5 years,Bachelor degree,Role 00075,2,10,15,Xian
Company 04293,22.5,5+ years,Bachelor degree,Role 00075,4,15,30,Xian
Company 04489,11.5,3-5 years,Bachelor degree,Role 00075,1,9,14,Xian
Company 04178,11.5,3-5 years,Bachelor degree,Role 00075,6,9,14,Xian
Company 04490,7.5,1-3 years,Bachelor degree,Role 00075,3,5,10,Xian
Company 04491,5.0,1-3 years,Bachelor degree,Role 00075,2,4,6,Xian
Company 04243,18.0,3-5 years,Bachelor degree,Role 00075,4,12,24,Xian
Company 04429,7.5,3-5 years,Bachelor degree,Role 00075,5,5,10,Xian
Company 04492,9.5,3-5 years,Bachelor degree,Role 00075,3,7,12,Xian
Company 04190,7.5,5+ years,Bachelor degree,Role 00204,5,5,10,Xian
Company 04488,6.5,1-3 years,Associate degree,Role 00075,4,5,8,Xian
Company 04204,10.5,5+ years,Bachelor degree,Role 00075,4,10,11,Xian
Company 04212,12.5,3-5 years,Education not specified,Role 00075,5,10,15,Xian
Company 00005,12.5,3-5 years,Bachelor degree,Role 00075,6,10,15,Xian
Company 04493,7.0,3-5 years,Associate degree,Role 00075,5,6,8,Xian
Company 04203,10.5,5+ years,Bachelor degree,Role 00075,6,10,11,Xian
Company 04328,10.5,3-5 years,Bachelor degree,Role 01460,4,9,12,Xian
Company 01424,10.5,3-5 years,Bachelor degree,Role 00075,2,8,13,Xian
Company 04343,17.0,1-3 years,Associate degree,Role 00206,5,12,22,Xian
Company 04494,12.5,3-5 years,Bachelor degree,Role 00075,1,10,15,Xian
Company 04237,10.0,3-5 years,Bachelor degree,Role 00173,6,8,12,Xian
Company 00122,12.5,Experience not required,Associate degree,Role 00188,6,10,15,Xian
Company 04335,6.5,1-3 years,Associate degree,Role 00075,1,5,8,Xian
Company 00005,17.0,3-5 years,Bachelor degree,Role 00075,1,12,22,Xian
Company 04495,10.0,3-5 years,Bachelor degree,Role 00453,6,8,12,Xian
Company 04227,12.0,Less than 1 year,Bachelor degree,Role 00075,3,9,15,Xian
Company 04243,22.5,5+ years,Bachelor degree,Role 00168,6,15,30,Xian
Company 04212,12.5,Experience not required,Education not specified,Role 00075,1,10,15,Xian
Company 04496,9.5,Experience not required,Bachelor degree,Role 00075,2,8,11,Xian
Company 04497,7.0,3-5 years,Bachelor degree,Role 00075,1,6,8,Xian
Company 04498,9.5,1-3 years,Bachelor degree,Role 00075,6,7,12,Xian
Company 04499,6.5,3-5 years,Associate degree,Role 00075,6,5,8,Xian
Company 04500,6.0,Experience not required,Associate degree,Role 00075,3,4,8,Xian
Company 04501,6.0,Less than 1 year,Education not specified,Role 00075,2,4,8,Xian
Company 04230,12.0,3-5 years,Bachelor degree,Role 00075,6,8,16,Xian
Company 04160,11.5,3-5 years,Bachelor degree,Role 00075,6,8,15,Xian
Company 04333,17.5,5+ years,Bachelor degree,Role 00168,2,15,20,Xian
Company 04237,8.0,1-3 years,Bachelor degree,Role 00217,2,7,9,Xian
Company 00122,9.0,Experience not required,Associate degree,Role 00188,5,6,12,Xian
Company 04502,10.5,1-3 years,Associate degree,Role 01701,6,8,13,Xian
Company 04503,12.5,5+ years,Bachelor degree,Role 00075,5,10,15,Xian
Company 00535,12.5,Experience not required,Education not specified,Role 00188,4,10,15,Xian
Company 04504,20.0,5+ years,Education not specified,Role 00075,6,15,25,Xian
Company 04505,7.0,3-5 years,Bachelor degree,Role 00075,3,5,9,Xian
Company 04506,9.5,Experience not required,Bachelor degree,Role 00075,2,9,10,Xian
Company 04244,9.5,3-5 years,Bachelor degree,Role 00771,1,7,12,Xian
Company 04507,9.0,1-3 years,Bachelor degree,Role 01702,1,6,12,Xian
Company 04218,15.0,3-5 years,Bachelor degree,Role 00073,3,10,20,Xian
Company 04243,18.0,5+ years,Bachelor degree,Role 00825,6,12,24,Xian
Company 04237,15.0,3-5 years,Bachelor degree,Role 00075,2,10,20,Xian
Company 04508,10.5,3-5 years,Bachelor degree,Role 00188,1,8,13,Xian
Company 04280,10.0,3-5 years,Bachelor degree,Role 00075,5,8,12,Xian
Company 04509,9.5,5+ years,Bachelor degree,Role 00075,3,7,12,Xian
Company 04510,8.0,3-5 years,Associate degree,Role 01703,6,6,10,Xian
Company 04511,12.5,1-3 years,Bachelor degree,Role 00075,2,10,15,Xian
Company 04512,6.0,3-5 years,Bachelor degree,Role 00185,4,4,8,Xian
Company 04244,8.5,3-5 years,Bachelor degree,Role 00075,4,6,11,Xian
Company 04513,7.5,3-5 years,Bachelor degree,Role 01704,6,7,8,Xian
Company 04243,30.0,5+ years,Bachelor degree,Role 01466,2,20,40,Xian
Company 04275,10.0,3-5 years,Associate degree,Role 00075,6,8,12,Xian
Company 04514,7.5,3-5 years,Bachelor degree,Role 00075,5,5,10,Xian
Company 04515,4.5,1-3 years,Bachelor degree,Role 00075,5,3,6,Xian
Company 04516,10.0,3-5 years,Bachelor degree,Role 00075,6,8,12,Xian
Company 04517,10.5,3-5 years,Bachelor degree,Role 00075,1,8,13,Xian
Company 04209,18.0,5+ years,Education not specified,Role 00402,2,12,24,Xian
Company 04518,12.5,5+ years,Bachelor degree,Role 00075,4,10,15,Xian
Company 04519,6.5,3-5 years,Bachelor degree,Role 00075,1,6,7,Xian
Company 00122,12.0,Less than 1 year,Associate degree,Role 00188,3,8,16,Xian
Company 04520,9.5,3-5 years,Education not specified,Role 00075,6,7,12,Xian
Company 04521,5.5,1-3 years,Associate degree,Role 00075,2,4,7,Xian
Company 03657,15.5,5+ years,Bachelor degree,Role 00075,5,11,20,Xian
Company 04522,16.5,3-5 years,Bachelor degree,Role 01705,1,11,22,Xian
Company 04523,10.5,3-5 years,Bachelor degree,Role 00075,1,8,13,Xian
Company 04524,5.0,1-3 years,Associate degree,Role 00075,6,4,6,Xian
